lb,ub,interval width,coverage,estimator,$n_{\mathrm{human}}$,$n_{\mathrm{effective}}$,num_trial
0.6161008454663175,0.9352755717969636,0.319174726330646,True,spline,996.0,1699.3015213784545,18
0.6181627366947352,0.9284491230074854,0.3102863863127502,True,spline+,996.0,1789.5929187029349,18
0.7043554891470812,1.163268306291182,0.4589128171441007,True,uniform,996.0,1176.3618855075254,18
0.6647662059234454,1.1583068382699515,0.4935406323465061,True,classical,996.0,960.3203355791288,18
0.55565602989988,0.943001371963744,0.387345342063864,True,active,842.0,1058.429053427413,73
0.5542441940556998,0.9391095675552716,0.3848653734995718,True,active+,842.0,1064.8274888885658,73
0.5850265400312694,0.9170404986833968,0.3320139586521273,True,spline,842.0,1465.515118973325,73
0.5926062638488363,0.9126652713048452,0.3200590074560088,True,spline+,842.0,1587.797914742517,73
0.6535493340363855,1.1381489320763467,0.4845995980399612,True,uniform,842.0,962.1864540813236,73
0.3967554043164572,0.7554991359241857,0.3587437316077285,False,classical,842.0,713.8189478270688,73
0.634989947639493,1.2227782058166,0.5877882581771069,True,active,459.0,689.5983712216155,53
0.6134458908732248,1.1294931639758354,0.5160472731026107,True,active+,459.0,794.628281592187,53
0.5175443387885947,0.9548182119102736,0.4372738731216788,True,spline,459.0,789.4634083835972,53
0.5406367606856757,0.9466509767385068,0.4060142160528311,True,spline+,459.0,943.581285406008,53
0.4128860382240741,0.9832486937288027,0.5703626555047288,True,uniform,459.0,393.2867062893501,53
0.6735675767470359,1.611528325063615,0.937960748316579,True,classical,459.0,389.0965990749408,53
0.5792494693271084,1.269275966460014,0.6900264971329055,True,active,459.0,481.1580048412113,52
0.4873803544756246,0.9872518391273104,0.4998714846516856,True,active+,459.0,594.260353399754,52
0.47965806287214,0.8691232501958066,0.3894651873236666,True,spline,459.0,838.0396419583293,52
0.531211523476674,0.9121310235692708,0.3809195000925969,True,spline+,459.0,1013.0929893965362,52
0.5202665895596883,1.1542726393244225,0.6340060497647342,True,uniform,459.0,466.28167781181384,52
0.4141928538690514,0.9649313904611712,0.5507385365921197,True,classical,459.0,413.9808631919899,52
0.7194939073559756,1.2157877566871722,0.4962938493311966,True,active,842.0,1075.9281242847037,72
0.6911457149498724,1.129689884270634,0.4385441693207615,True,active+,842.0,1226.4813771094884,72
0.6060827448878503,0.957205856005501,0.3511231111176507,True,spline,842.0,1417.7602689074297,72
0.6137391354581664,0.9504457806727032,0.3367066452145368,True,spline+,842.0,1547.955707911111,72
0.5369554181567386,0.9623518769005642,0.4253964587438256,True,uniform,842.0,869.7794942178216,72
0.6171208122102063,1.1066427024096055,0.4895218901993992,True,classical,842.0,868.1235368365278,72
0.6106969513128679,1.0053685029002537,0.3946715515873855,True,active,996.0,1191.4989129753046,19
0.68266850466385,1.0923939815846004,0.4097254769207504,True,active+,996.0,1339.7571952683195,19
0.6397212063383884,0.9795697974336364,0.339848591095248,True,spline,996.0,1631.0021182825135,19
0.6380635814889456,0.9632528487541364,0.3251892672651907,True,spline+,996.0,1745.4271021399168,19
0.6070516340454963,1.00929741115978,0.4022457771142838,True,uniform,996.0,1145.604907895055,19
